session,time,price_dayvwap_atr,price_weekvwap_atr,price_slvwap_atr,price_shvwap_atr,dayvwap_slvwap_spread_atr,shvwap_dayvwap_spread_atr,shvwap_slvwap_spread_atr,day_slope_atr,slvwap_slope_atr,shvwap_slope_atr,slvwap_freshness_bars,shvwap_freshness_bars,stack_bull,stack_bear,ret_h_close,ret_h_30bar,ret_h_60bar,label_ret_h_close,label_ret_h_30bar,label_ret_h_60bar
ASIA,2016-01-13 03:00:00,-0.7718937031099679,-27.82601659712153,-7.578882514773064,-6.7243508836144175,-6.806988811663096,5.9524571805044495,-0.8545316311586469,-0.6472314801619943,-0.7321236230138826,-0.8033330111083804,103,93,0,1,-6.588536838408205,-2.291664987272334,-4.955725534976756,0.0,0.0,0.0
NY,2016-01-13 15:00:00,-0.8110613114508514,-21.32168545634481,1.2535937932536791,1.4918436034365103,2.0646551047045305,-2.3029049148873617,-0.23824981018283115,-0.11726958102364671,-0.35475383316346343,-0.3176692709274394,41,34,0,0,11.959119191907464,-2.472968104303892,11.263596912572172,1.0,0.0,1.0
ASIA,2016-01-14 03:00:00,-0.964777861026667,2.598098761696047,-1.0262930471941976,-0.8341963468210757,-0.061515186167530635,-0.13058151420559125,-0.19209670037312188,-0.3997352487158666,-0.433409849671154,-0.6534020638239293,55,28,0,0,-3.766030368375327,-2.8569885553188876,-2.5972623230173855,0.0,0.0,0.0
NY,2016-01-14 15:00:00,-9.173230165786414,-10.670613849640706,-6.885761412403042,-6.180455521700508,2.2874687533833713,-2.9927746440859058,-0.7053058907025345,-0.33969533193574036,-1.5256354665123164,-1.7716432562433277,63,41,0,0,-4.711395054677311,-2.6577100308434973,3.9110619203889065,0.0,0.0,1.0
ASIA,2016-01-15 03:00:00,1.136490368117903,-36.44400919478532,1.4753007341958162,1.2937842760897704,0.33881036607791315,-0.15729390797186743,0.1815164581060457,0.17234181015902617,0.6243899267803302,0.250292539988454,26,49,1,0,7.73787375053265,1.9701597372199704,4.768357624866478,1.0,1.0,1.0
NY,2016-01-15 15:00:00,5.989323684719414,-12.418279531256651,4.305938444427365,3.7889546734706814,-1.683385240292049,2.200369011248733,0.5169837709566837,0.18052431088804427,0.7711652448693203,0.3543849427936429,63,111,0,0,13.919778699404086,20.39618623644551,20.73349912899994,1.0,1.0,1.0
ASIA,2016-01-18 03:00:00,0.29181945455496594,0.29181945455496594,0.3160646499655488,1.8022446843063378,0.024245195410582853,-1.5104252297513718,-1.486180034340789,0.10642749501499264,0.11449361824049639,0.27438159311498295,60,107,1,0,2.5011667513056715,-0.0688394518707265,4.6810827272135755,1.0,0.0,1.0
NY,2016-01-18 15:00:00,-0.48077287036035055,-0.48077287036035055,0.9512042748821923,0.8596255255203084,1.4319771452425427,-1.340398395880659,0.09157874936188394,-0.007568911616782428,0.19533148115041907,0.10275083266282074,36,58,0,0,-3.911048174585042,-2.153910588902066,-3.599297957770549,0.0,0.0,0.0
ASIA,2016-01-19 03:00:00,-1.8907499485865562,-6.393276776960575,-1.852844138875043,-1.8858123249979817,0.0379058097115132,-0.004937623588574513,0.032968186122938684,-0.07973174323341692,-0.061870771043437446,-0.10920614825898248,61,29,0,0,4.299995574756826,-7.296962187465254,4.430298470961444,1.0,0.0,1.0
NY,2016-01-19 15:00:00,-6.543609228000071,-8.001671686521517,-0.4483697113631812,-1.4571029068697274,6.09523951663689,-5.086506321130344,1.0087331955065464,-0.16397972248085269,-0.22672054687401444,-0.339694909728881,37,54,0,0,2.5388965558823324,3.352645451998493,2.8318461584842542,1.0,1.0,1.0
ASIA,2016-01-20 03:00:00,2.9030702068301584,1.7879691384190592,3.0939147693245226,0.9910898528957764,0.19084456249436452,1.9119803539343818,2.1028249164287462,0.41503157143421665,0.45695307778513583,-0.48241979203068164,63,19,1,0,12.916991565626985,7.782286843887219,7.742171963248662,1.0,1.0,1.0
NY,2016-01-20 15:00:00,10.876267015710415,15.382477659900072,6.320446736632055,6.458888178675005,-4.555820279078358,4.417378837035408,-0.13844144204294984,0.27674012053742,1.2204390310352626,1.177685936239704,48,52,0,0,0.5281325017742335,-2.3105796952617466,0.8054020652056911,1.0,0.0,1.0
ASIA,2016-01-21 03:00:00,-1.2302341354907855,12.670066148548749,0.2524050319763765,-0.5538727527721053,1.4826391674671622,-0.6763613827186803,0.8062777847484818,-0.45372738819573494,0.007320934010782269,-0.2965461790621183,27,43,0,0,2.4888361326896975,2.011809207257486,0.9747941519701511,1.0,1.0,1.0
NY,2016-01-21 15:00:00,-1.3956691964937575,9.837487442895602,0.36725955691572104,-2.401329845838318,1.7629287534094786,1.0056606493445603,2.768589402754039,0.013219138608240076,0.3277393986901776,-0.4010151159035028,73,20,0,1,-8.576396095650841,-4.10916791063964,-6.035873196541517,0.0,0.0,0.0
ASIA,2016-01-22 03:00:00,-2.3471560908085607,13.679722456881153,-3.445327861908425,-2.347161437376189,-1.0981717710998644,5.34656762835526e-06,-1.098166424532236,-0.39359218370022403,-0.33459659718477763,-0.3935924417881895,100,65,0,1,4.254143658276005,-0.19337016628510167,-0.3038674041623026,1.0,0.0,0.0
NY,2016-01-22 15:00:00,-1.1595665929462446,6.528986411903265,0.2666377012045912,0.1861899299787791,1.4262042941508357,-1.3457565229250237,0.08044777122581206,-0.06637156164210892,-0.1293414001995341,-0.2000999775505569,76,54,0,0,4.780219385098836,-6.5506710092100375,-4.536782286784326,1.0,0.0,0.0
ASIA,2016-01-25 03:00:00,-0.5270403341425212,-0.5270403341425212,-0.7059543788223572,-0.9768587027173901,-0.1789140446798361,0.4498183685748689,0.2709043238950328,0.3383242457222086,0.3047156126795104,0.2690063647155192,36,27,0,1,14.938060041088637,8.741227441625863,11.860163054600486,1.0,1.0,1.0
NY,2016-01-25 15:00:00,3.4733802003375223,3.4733802003375223,-1.7624978380095588,-1.8413859816088356,-5.235878038347081,5.314766181946358,0.07888814359927675,0.12232902251645829,-0.188203787484891,-0.5235605921154435,69,29,0,0,4.309558222039501,4.329696344572376,4.410248834703879,1.0,1.0,1.0
ASIA,2016-01-26 03:00:00,0.37241878638571313,12.696747921016584,0.22577644709036548,0.1384468461316957,-0.14664233929534762,0.23397194025401744,0.0873296009586698,0.09145954886307532,0.1665965743361922,0.21614343800830513,24,20,0,0,14.17528445783669,4.211725315632653,8.674896918764793,1.0,1.0,1.0
NY,2016-01-26 15:00:00,-0.7854848878622077,10.111374840959208,-0.23325769747132244,-0.35018126150381224,0.5522271903908853,-0.4353036263583955,0.1169235640324898,-0.03629705764636125,-0.30587551693525356,-0.7364507305810793,31,22,0,0,12.451245025284196,1.3728784713939002,1.90677565471428,1.0,1.0,1.0
ASIA,2016-01-27 03:00:00,0.4435857630069082,22.832547638396665,-0.08689348737002417,-0.6152627044588296,-0.5304792503769324,1.058848467465738,0.5283692170888055,0.24363433151084485,0.197433636035225,-0.045847141216802806,30,18,0,0,2.3268456362676164,-0.8780549570823644,1.843915409872366,1.0,0.0,1.0
NY,2016-01-27 15:00:00,-0.423487922258804,17.165297746677727,2.80323351186746,2.7902647537512317,3.2267214341262638,-3.213752676010036,0.012968758116227986,-0.04371940469192853,1.3004424042688123,0.6884720892624809,29,40,0,0,-5.549271521185393,-0.7505162303245888,-6.254301919368643,0.0,0.0,0.0
ASIA,2016-01-28 03:00:00,-2.789195909228488,16.941694533906908,-1.7704741369064663,-2.7071549282443943,1.0187217723220219,-0.0820409809840937,0.9366807913379281,-0.7719945148357444,-0.8787386224947886,-0.7720376934125474,29,53,0,0,-1.3614740021500953,-5.259392720634789,-3.3570591833836283,0.0,0.0,0.0
NY,2016-01-28 15:00:00,0.3003325003580996,12.848704192566931,1.0057026020160453,0.008970726643763154,0.7053701016579458,0.29136177371433647,0.9967318753722822,-0.011902929233059769,0.5245266929135723,-0.24784469462884243,16,29,1,0,-9.361126725312397,2.3674311207870082,-13.444402419880507,0.0,1.0,0.0
ASIA,2016-01-29 03:00:00,0.8202023370483873,1.362053467130697,1.046732873130855,0.7478881033336308,0.22653053608246757,0.07231423371475654,0.2988447697972241,-0.09588441775198722,-0.10246895066298077,-0.5561541929719773,26,16,1,0,-7.791237378977124,5.194158252651416,1.0321724732831488,0.0,1.0,1.0
NY,2016-01-29 15:00:00,2.5538165438692535,1.778275334244848,3.501342117971889,3.830988036121203,0.9475255741026354,-1.2771714922519493,-0.3296459181493137,0.036198565186416544,0.8956049336592519,0.4363610576461142,42,78,1,0,4.279974180165226,-2.7861792702253934,-4.3806794549929355,1.0,0.0,0.0
ASIA,2016-02-01 03:00:00,1.3836072106130068,1.3836072106130068,1.3836072106130068,0.9185878670905834,0.0,0.46501934352242347,0.46501934352242347,0.004994790088444102,0.004994790088444102,-0.29742490263387256,58,26,0,0,7.753301169150695,4.404831769620534,5.800027352758328,1.0,1.0,1.0
NY,2016-02-01 15:00:00,5.285622376853805,5.285622376853805,1.53056206840903,1.9131012453057736,-3.7550603084447753,3.372521131548032,-0.3825391768967435,0.10028365838189889,0.4594225118209047,0.2605817838590224,27,56,0,0,5.27527676436777,-2.530223244448521,7.495189610912017,1.0,0.0,1.0
ASIA,2016-02-02 03:00:00,0.29479126547632106,13.881973607619916,-0.2035920789434067,-0.510895203283277,-0.49838334441972776,0.805686468759598,0.3073031243398703,0.08039161537544816,-0.05502416870973014,-0.3024535231740005,31,24,0,0,-8.895813872615976,-6.797995078775233,-5.788917684269223,0.0,0.0,0.0
NY,2016-02-02 15:00:00,-3.7248575454008064,1.3912367184701355,0.654999670355373,0.017418562406107747,4.3798572157561795,-3.7422761078069144,0.6375811079492653,-0.0804472047344298,0.3516545137510894,0.13218476103807672,47,26,0,0,8.39441294202812,6.382053675103491,10.406772208952752,1.0,1.0,1.0
ASIA,2016-02-03 03:00:00,-0.27463914564144354,5.582385618787114,0.47367594553213654,-2.036093184817496,0.7483150911735801,1.7614540391760527,2.509769130349633,-0.1219977934405156,0.2473596804004195,-0.3936688488842299,25,88,0,1,0.6587340604596197,2.278121959089232,3.2113285447401,1.0,1.0,1.0
NY,2016-02-03 15:00:00,4.760023889470727,9.555907337413448,2.420243985489228,2.4303113167174835,-2.339779903981499,2.3297125727532433,-0.010067331228255419,0.1599838551035172,1.6585832891742573,0.3763493954225222,23,65,0,0,17.82785849882097,-6.208934073853247,9.222093256752443,1.0,0.0,1.0
