session,time,price_dayvwap_atr,price_weekvwap_atr,price_slvwap_atr,price_shvwap_atr,dayvwap_slvwap_spread_atr,shvwap_dayvwap_spread_atr,shvwap_slvwap_spread_atr,day_slope_atr,slvwap_slope_atr,shvwap_slope_atr,slvwap_freshness_bars,shvwap_freshness_bars,stack_bull,stack_bear,ret_h_close,ret_h_30bar,ret_h_60bar,label_ret_h_close,label_ret_h_30bar,label_ret_h_60bar
ASIA,2016-01-14 03:00:00,-0.964777861026667,2.598098761696047,-1.0262930471941976,-0.8341963468210757,-0.061515186167530635,-0.13058151420559125,-0.19209670037312188,-0.3997352487158666,-0.433409849671154,-0.6534020638239293,55,28,0,0,-3.766030368375327,-2.8569885553188876,-2.5972623230173855,0.0,0.0,0.0
NY,2016-01-14 15:00:00,-9.173230165786414,-10.670613849640706,-6.885761412403042,-6.180455521700508,2.2874687533833713,-2.9927746440859058,-0.7053058907025345,-0.33969533193574036,-1.5256354665123164,-1.7716432562433277,63,41,0,0,-4.711395054677311,-2.6577100308434973,3.9110619203889065,0.0,0.0,1.0
ASIA,2016-01-15 03:00:00,1.136490368117903,-36.44400919478532,1.4753007341958162,1.2937842760897704,0.33881036607791315,-0.15729390797186743,0.1815164581060457,0.17234181015902617,0.6243899267803302,0.250292539988454,26,49,1,0,7.73787375053265,1.9701597372199704,4.768357624866478,1.0,1.0,1.0
NY,2016-01-15 15:00:00,5.989323684719414,-12.418279531256651,4.305938444427365,3.075085728352385,-1.683385240292049,2.914237956367029,1.2308527160749798,0.18052431088804427,0.7711652448693203,0.22818067331677078,63,139,0,0,13.919778699404086,20.39618623644551,20.73349912899994,1.0,1.0,1.0
ASIA,2016-01-18 03:00:00,0.29181945455496594,0.29181945455496594,0.3160646499655488,1.9359266460482336,0.024245195410582853,-1.6441071914932677,-1.6198619960826848,0.10642749501499264,0.11449361824049639,0.19639147592432454,60,131,1,0,2.5011667513056715,-0.0688394518707265,4.6810827272135755,1.0,0.0,1.0
NY,2016-01-18 15:00:00,-0.48077287036035055,-0.48077287036035055,0.9512042748821923,0.33537168893577823,1.4319771452425427,-0.8161445592961287,0.6158325859464141,-0.007568911616782428,0.19533148115041907,0.021952519728663192,36,77,0,0,-3.911048174585042,-2.153910588902066,-3.599297957770549,0.0,0.0,0.0
ASIA,2016-01-19 03:00:00,-1.8907499485865562,-6.393276776960575,-1.852844138875043,-2.1431499251617954,0.0379058097115132,0.2523999765752391,0.2903057862867523,-0.07973174323341692,-0.061870771043437446,-0.10604145411394017,61,91,0,1,4.299995574756826,-7.296962187465254,4.430298470961444,1.0,0.0,1.0
NY,2016-01-19 15:00:00,-6.543609228000071,-8.001671686521517,-0.4483697113631812,-1.4571029068697274,6.09523951663689,-5.086506321130344,1.0087331955065464,-0.16397972248085269,-0.22672054687401444,-0.339694909728881,37,54,0,0,2.5388965558823324,3.352645451998493,2.8318461584842542,1.0,1.0,1.0
ASIA,2016-01-20 03:00:00,2.9030702068301584,1.7879691384190592,3.0939147693245226,3.5774388444374052,0.19084456249436452,-0.6743686376072472,-0.4835240751128827,0.41503157143421665,0.45695307778513583,0.1319242518849291,63,139,1,0,12.916991565626985,7.782286843887219,7.742171963248662,1.0,1.0,1.0
NY,2016-01-20 15:00:00,10.876267015710415,15.382477659900072,7.2683124584475065,8.128370123905723,-3.6079545572629073,2.7478968918046913,-0.8600576654582158,0.27674012053742,1.0020756203626904,0.7071240716966668,74,111,0,0,0.5281325017742335,-2.3105796952617466,0.8054020652056911,1.0,0.0,1.0
ASIA,2016-01-21 03:00:00,-1.2302341354907855,12.670066148548749,0.2524050319763765,-0.5538727527721053,1.4826391674671622,-0.6763613827186803,0.8062777847484818,-0.45372738819573494,0.007320934010782269,-0.2965461790621183,27,43,0,0,2.4888361326896975,2.011809207257486,0.9747941519701511,1.0,1.0,1.0
NY,2016-01-21 15:00:00,-1.3956691964937575,9.837487442895602,0.36725955691572104,0.6812937271542405,1.7629287534094786,-2.076962923647998,-0.3140341702385195,0.013219138608240076,0.3277393986901776,0.22441649368205135,73,117,0,0,-8.576396095650841,-4.10916791063964,-6.035873196541517,0.0,0.0,0.0
ASIA,2016-01-22 03:00:00,-2.3471560908085607,13.679722456881153,-3.445327861908425,-2.9329956426633874,-1.0981717710998644,0.5858395518548266,-0.5123322192450377,-0.39359218370022403,-0.33459659718477763,-0.4028369496239318,100,86,0,1,4.254143658276005,-0.19337016628510167,-0.3038674041623026,1.0,0.0,0.0
NY,2016-01-22 15:00:00,-1.1595665929462446,6.528986411903265,0.2666377012045912,0.1861899299787791,1.4262042941508357,-1.3457565229250237,0.08044777122581206,-0.06637156164210892,-0.1293414001995341,-0.2000999775505569,76,54,0,0,4.780219385098836,-6.5506710092100375,-4.536782286784326,1.0,0.0,0.0
ASIA,2016-01-25 03:00:00,-0.5270403341425212,-0.5270403341425212,-0.7059543788223572,-0.5270361364337107,-0.1789140446798361,-4.197708810459919e-06,-0.17891824238864656,0.3383242457222086,0.3047156126795104,0.3383240329665207,36,68,0,0,14.938060041088637,8.741227441625863,11.860163054600486,1.0,1.0,1.0
NY,2016-01-25 15:00:00,3.4733802003375223,3.4733802003375223,-1.7624978380095588,-1.8413859816088356,-5.235878038347081,5.314766181946358,0.07888814359927675,0.12232902251645829,-0.188203787484891,-0.5235605921154435,69,29,0,0,4.309558222039501,4.329696344572376,4.410248834703879,1.0,1.0,1.0
ASIA,2016-01-26 03:00:00,0.37241878638571313,12.696747921016584,0.13867542616258427,0.37242228266491395,-0.23374336022312883,-3.4962792008417104e-06,-0.23374685650232968,0.09145954886307532,0.06291385869354052,0.09145971268591724,44,75,0,0,14.17528445783669,4.211725315632653,8.674896918764793,1.0,1.0,1.0
NY,2016-01-26 15:00:00,-0.7854848878622077,10.111374840959208,-0.23325769747132244,-1.4055112251756288,0.5522271903908853,0.6200263373134209,1.1722535277043062,-0.03629705764636125,-0.30587551693525356,-0.279217547322656,31,83,0,1,12.451245025284196,1.3728784713939002,1.90677565471428,1.0,1.0,1.0
ASIA,2016-01-27 03:00:00,0.4435857630069082,22.832547638396665,-0.08689348737002417,-1.9437833243000495,-0.5304792503769324,2.3873690873069577,1.8568898369300253,0.24363433151084485,0.197433636035225,-0.12181872543071347,30,132,0,0,2.3268456362676164,-0.8780549570823644,1.843915409872366,1.0,0.0,1.0
NY,2016-01-27 15:00:00,-0.423487922258804,17.165297746677727,3.5381557577068836,2.7902647537512317,3.961643679965688,-3.213752676010036,0.7478910039556518,-0.04371940469192853,0.5448656294584626,0.6884720892624809,71,40,0,0,-5.549271521185393,-0.7505162303245888,-6.254301919368643,0.0,0.0,0.0
ASIA,2016-01-28 03:00:00,-2.789195909228488,16.941694533906908,-2.7892052300477386,-5.464341878140615,-9.320819250300278e-06,2.6751459689121266,2.6751366480928764,-0.7719945148357444,-0.7719934631786578,-0.5637634445686585,73,105,0,1,-1.3614740021500953,-5.259392720634789,-3.3570591833836283,0.0,0.0,0.0
NY,2016-01-28 15:00:00,0.3003325003580996,12.848704192566931,0.3367671655357013,0.008970726643763154,0.03643466517760168,0.29136177371433647,0.32779643889193816,-0.011902929233059769,-0.04238712270295609,-0.24784469462884243,75,29,1,0,-9.361126725312397,2.3674311207870082,-13.444402419880507,0.0,1.0,0.0
ASIA,2016-01-29 03:00:00,0.8202023370483873,1.362053467130697,1.046732873130855,0.8202023370483873,0.22653053608246757,0.0,0.22653053608246757,-0.09588441775198722,-0.10246895066298077,-0.09588441775198722,26,58,1,0,-7.791237378977124,5.194158252651416,1.0321724732831488,0.0,1.0,1.0
NY,2016-01-29 15:00:00,2.5538165438692535,1.778275334244848,3.501342117971889,3.830988036121203,0.9475255741026354,-1.2771714922519493,-0.3296459181493137,0.036198565186416544,0.8956049336592519,0.4363610576461142,42,78,1,0,4.279974180165226,-2.7861792702253934,-4.3806794549929355,1.0,0.0,0.0
ASIA,2016-02-01 03:00:00,1.3836072106130068,1.3836072106130068,1.3836072106130068,0.9185878670905834,0.0,0.46501934352242347,0.46501934352242347,0.004994790088444102,0.004994790088444102,-0.29742490263387256,58,26,0,0,7.753301169150695,4.404831769620534,5.800027352758328,1.0,1.0,1.0
NY,2016-02-01 15:00:00,5.285622376853805,5.285622376853805,1.53056206840903,1.9131012453057736,-3.7550603084447753,3.372521131548032,-0.3825391768967435,0.10028365838189889,0.4594225118209047,0.2605817838590224,27,56,0,0,5.27527676436777,-2.530223244448521,7.495189610912017,1.0,0.0,1.0
ASIA,2016-02-02 03:00:00,0.29479126547632106,13.881973607619916,-0.2035920789434067,0.2917558029854187,-0.49838334441972776,0.0030354624909023553,-0.4953478819288254,0.08039161537544816,-0.05502416870973014,0.05592424854661948,31,88,0,0,-8.895813872615976,-6.797995078775233,-5.788917684269223,0.0,0.0,0.0
NY,2016-02-02 15:00:00,-3.7248575454008064,1.3912367184701355,0.654999670355373,0.017418562406107747,4.3798572157561795,-3.7422761078069144,0.6375811079492653,-0.0804472047344298,0.3516545137510894,0.13218476103807672,47,26,0,0,8.39441294202812,6.382053675103491,10.406772208952752,1.0,1.0,1.0
ASIA,2016-02-03 03:00:00,-0.27463914564144354,5.582385618787114,0.47367594553213654,-2.036093184817496,0.7483150911735801,1.7614540391760527,2.509769130349633,-0.1219977934405156,0.2473596804004195,-0.3936688488842299,25,88,0,1,0.6587340604596197,2.278121959089232,3.2113285447401,1.0,1.0,1.0
NY,2016-02-03 15:00:00,4.760023889470727,9.555907337413448,2.619400447666493,2.4303113167174835,-2.140623441804234,2.3297125727532433,0.18908913094900942,0.1599838551035172,1.6037212843674484,0.3763493954225222,25,65,0,0,17.82785849882097,-6.208934073853247,9.222093256752443,1.0,0.0,1.0
ASIA,2016-02-04 03:00:00,1.5695372559545473,26.318557937212756,1.5668680595874063,1.3544181869752778,-0.0026691963671411005,0.21511906897926955,0.21244987261212847,0.006661548524372074,0.0057452274733254625,-0.10407082777291014,60,29,0,0,-4.527257963469081,-3.4966626547120074,-3.625487068306537,0.0,0.0,0.0
NY,2016-02-04 15:00:00,7.209345685123487,28.692314534978838,2.435300738491645,2.52908003005002,-4.774044946631842,4.680265655073467,-0.09377929155837496,0.18626604462961507,0.1777995192055905,0.32565010773503966,93,61,0,0,7.02835248122927,8.798328778458048,14.933100993124834,1.0,1.0,1.0
ASIA,2016-02-05 03:00:00,2.3204939357683316,48.11166583675399,2.214209803759954,3.0041658721150974,-0.10628413200837761,-0.6836719363467656,-0.7899560683551432,-0.017451595652624774,-0.04625852362002916,0.2864969093027001,69,27,0,0,0.1644153259544665,-3.9224799192031536,0.4932459778639336,1.0,0.0,1.0
NY,2016-02-05 15:00:00,6.233323808832219,48.839535715147534,2.7000259120257155,-0.8166706026317537,-3.5332978968065043,7.049994411463973,3.516696514657469,0.1858431452830749,0.20523800475231802,-0.3395718293627945,144,53,0,0,-11.327362710282374,-20.535118313811576,-20.808616005005266,0.0,0.0,0.0
ASIA,2016-02-08 03:00:00,2.4483105897582274,2.4483105897582274,2.548727701975905,-0.9433463194790745,0.10041711221767785,3.3916569092373017,3.4920740214549797,0.21407894820969817,0.48819915871730385,-0.11122364092384207,29,87,1,0,-3.6724851198211876,-5.326757696317198,-4.780847746073635,0.0,0.0,0.0
NY,2016-02-08 15:00:00,11.087720034497483,11.087720034497483,3.652647411375036,4.820189621738123,-7.435072623122447,6.267530412759359,-1.167542210363088,0.48676274730315905,1.570319695296054,1.207870078831335,38,58,0,0,9.849030852289625,-0.5245581170183261,9.586751793780564,1.0,0.0,1.0
ASIA,2016-02-09 03:00:00,1.5422750966863024,20.58646940320741,2.296825723940166,1.4740669833038331,0.7545506272538637,0.06820811338246915,0.8227587406363328,0.5527488107901553,0.6146225959117122,0.5877296706776235,80,53,1,0,0.15073637054866662,1.3566273349389788,2.7993897387634,1.0,1.0,1.0
NY,2016-02-09 15:00:00,7.048136033793998,14.65962282319884,5.189319459639558,7.3136523694937114,-1.8588165741544407,-0.26551633569971317,-2.1243329098541537,0.23537722712928563,1.4030002340833394,1.0051730838406407,44,83,0,0,-1.7510028221138574,0.35567244824187244,-9.931469131677234,0.0,1.0,0.0
ASIA,2016-02-10 03:00:00,2.6409311111590137,7.8440885341283035,2.2627698463758854,-0.701960718130349,-0.3781612647831283,3.342891829289363,2.9647305645062345,0.6778731981415487,0.6152003572893918,-0.11533093034241372,35,167,0,0,-1.687968535461787,4.178751374374022,-0.6587194284730981,0.0,1.0,0.0
NY,2016-02-10 15:00:00,-9.980209517281088,-9.380627237178837,0.953203815574147,0.5949766305058551,10.933413332855235,-10.575186147786942,0.35822718506829193,-0.20314206177757257,0.27479913950866913,0.0791748957111808,32,48,0,0,18.539670146733158,8.000433032249795,13.910086232071606,1.0,1.0,1.0
ASIA,2016-02-11 03:00:00,3.2571735294598696,16.674173366889423,7.973501142901203,10.411794830880007,4.716327613441333,-7.154621301420137,-2.4382936879788044,2.300669730002551,1.437249339104969,0.929077429589986,111,162,1,0,-2.1241157467329237,-0.1962034625496423,-1.7658311629465866,0.0,0.0,0.0
NY,2016-02-11 15:00:00,12.256832011842315,27.57597386792109,5.290537605522959,-0.35985100539682596,-6.966294406319356,12.616683017239142,5.650388610919785,0.24711826515564536,0.3222399166827459,-0.1767214920755634,101,33,0,0,7.525421976821251,1.0457321246563889,0.2566213802838176,1.0,1.0,1.0
ASIA,2016-02-12 03:00:00,-2.504388503584897,37.294139193814644,-4.224017820964861,-2.5525106687697217,-1.7196293173799642,0.04812216518482452,-1.6715071521951397,-0.30166753173260724,-0.28627298057551365,-0.3060509898899643,93,59,0,1,-4.755868242991996,-2.0707842974695954,-0.7133802364488332,0.0,0.0,0.0
NY,2016-02-12 15:00:00,-0.8532522199343693,50.283294014126234,0.7829756230404532,-0.9839555277228028,1.6362278429748225,0.1307033077884335,1.7669311507632561,-0.06464065194379298,-0.19846329308248684,-0.6765645540403789,34,48,0,1,-0.42193937931268144,-2.5461859096438144,2.5752851771825744,0.0,0.0,1.0
ASIA,2016-02-15 03:00:00,-3.7302774652605417,-3.7302774652605417,-3.6733682641274505,-3.3169702804523493,0.056909201133091045,-0.41330718480819223,-0.3563979836751012,-1.1339452360336926,-1.212511583096405,-1.6058909042298999,50,29,0,0,-6.735885568684874,-3.998256098730501,-3.668987949423155,0.0,0.0,0.0
NY,2016-02-15 15:00:00,-18.49229124094073,-18.49229124094073,-0.44689814959965324,-0.5544005140324899,18.045393091341076,-17.93789072690824,0.10750236443283666,-0.08222009798646647,0.07039701936090217,0.029699651788044793,47,72,0,0,-6.291918908778723,3.2043724946562957,-1.8859067286261746,0.0,1.0,0.0
ASIA,2016-02-16 03:00:00,0.6704305234846566,-15.884112284502962,0.21714913019636858,0.5090086914734901,-0.453281393288288,0.1614218320111665,-0.2918595612771215,0.15975195150562535,0.11049031324163189,0.11389513989963396,27,63,0,0,-25.80862579960121,-6.583659967288027,-19.971566447160395,0.0,0.0,0.0
NY,2016-02-16 15:00:00,10.398145297512444,2.5652846003618133,-0.8069546727586117,-1.1166466306051666,-11.205099970271055,11.51479192811761,0.309691957846555,0.3914469091517416,-0.05753663505083464,-0.14372251647295864,60,47,0,0,2.5862581064669765,1.3541780643304206,-4.506527000968288,1.0,1.0,0.0
ASIA,2016-02-17 03:00:00,-4.19654415192612,-15.801983031126646,-4.059713067441373,-3.7145115048919366,0.13683108448474723,-0.4820326470341836,-0.34520156254943635,-0.7020737841967872,-0.49314103945305504,-0.7311398111503794,82,41,0,0,13.963275975927214,5.304876395875315,7.01084986239034,1.0,1.0,1.0
NY,2016-02-17 15:00:00,2.3960285445930176,-3.9137807250646603,2.191524748244138,3.3605155407134037,-0.20450379634887972,-0.964486996120386,-1.1689907924692657,0.013454788971637752,0.18881939744051301,0.4302823999877694,31,53,0,0,5.067715776121357,2.461461948401868,5.299382783029551,1.0,1.0,1.0
ASIA,2016-02-18 03:00:00,1.6634585552755137,-0.6165426790665117,1.4980966639384286,1.5407482362754057,-0.16536189133708523,0.12271031900010801,-0.04265157233697723,0.5321867539566147,0.6270452368877537,0.4452224951087248,42,68,0,0,1.2140080091100165,0.0,0.937398589312687,1.0,,1.0
NY,2016-02-18 15:00:00,-2.929933659667214,-5.606355992305402,1.7502548488125045,0.6670818020398873,4.680188508479718,-3.5970154617071013,1.083173046772617,-0.059633227391553814,0.26411848412166034,0.05055522376243403,60,111,0,0,14.890925527172534,1.0438999338634098,8.550768575912539,1.0,1.0,1.0
ASIA,2016-02-19 03:00:00,1.855154674924603,27.378751962221568,11.026361347685047,-1.2564200488381445,9.171206672760443,3.1115747237627476,12.282781396523191,0.16439812712732566,0.19878480784425023,-0.3324258211968419,293,93,1,0,-5.87979115673088,-7.7697240285369995,-7.12662187076955,0.0,0.0,0.0
NY,2016-02-19 15:00:00,4.139143575422714,17.376850945639895,3.195719252202232,4.359138423932906,-0.9434243232204821,-0.21999484851019227,-1.1634191717306743,0.12818698814592147,0.5268645649626847,0.46066878294860203,89,138,0,0,0.0,-1.311076556428361,-0.18452188571958147,,0.0,0.0
ASIA,2016-02-22 03:00:00,0.9400822279448545,0.9400822279448545,0.8974705700609648,-1.9532127452086807,-0.04261165788388974,2.893294973153535,2.8506833152696456,0.06562807764464779,0.060404914588296235,-0.29194287765673743,55,117,0,0,-14.704008364280856,-4.357975329685287,-4.790446163928831,0.0,0.0,0.0
NY,2016-02-22 15:00:00,-8.760236361580793,-8.760236361580793,1.2648227223267008,-1.9165665179420457,10.025059083907493,-6.843669843638747,3.1813892402687465,-0.13488869879270765,0.25136271986174386,-0.05973400844530789,36,193,0,0,5.695753647552663,2.330081037635241,4.377728010102566,1.0,1.0,1.0
ASIA,2016-02-23 03:00:00,2.3638848911922223,-1.8731240932309652,2.338658300838053,2.048101838411143,-0.025226590354169548,0.3157830527810793,0.29055646242690975,0.5491539635515353,0.559855174055263,0.5239633274487978,55,29,0,0,13.246976192009377,6.241617012934882,6.123105297499218,1.0,1.0,1.0
NY,2016-02-23 15:00:00,3.0366850587539274,6.838093020177912,1.7626330998735704,1.40947749609674,-1.274051958880357,1.6272075626571876,0.35315560377683053,0.037433412121929334,0.6871212928461817,0.1255132560276538,28,70,0,0,9.301317174127155,-0.173316469083284,4.722873782514809,1.0,0.0,1.0
ASIA,2016-02-24 03:00:00,-0.8657680716422701,20.06784243858243,3.2577854910706763,-1.062270541895242,4.123553562712947,0.19650247025297188,4.320056032965918,-0.2818298873432477,0.23573773084182642,-0.5540346677614983,137,39,0,1,-2.020522185465991,-6.3064783364549415,-2.648108621860886,0.0,0.0,0.0
NY,2016-02-24 15:00:00,10.129879036180476,25.6451794049449,6.4360234059888075,-0.6472861417207024,-3.6938556301916687,10.777165177901178,7.08330954770951,0.14623247167111758,0.2947422997174081,-0.0814113380494715,157,31,0,0,20.024211290769415,12.213348730540172,25.105216834999343,1.0,1.0,1.0
ASIA,2016-02-25 03:00:00,2.825273421421445,4.7179041058890485,2.8178753177580282,2.267148722890313,-0.007398103663416678,0.5581246985311317,0.5507265948677149,0.6334837074118486,0.7957380486310461,0.38992911557368587,47,77,0,0,6.611383660479728,8.142321557846563,5.590758395568763,1.0,1.0,1.0
NY,2016-02-25 15:00:00,1.5184597522741767,11.913900456554138,2.3558672174487034,1.3405789556719254,0.8374074651745269,0.17788079660225134,1.0152882617767782,0.036480007970899946,1.5637592361089903,0.20376214018600658,29,84,1,0,2.9397112739354427,-3.2716141597023127,1.5528313584093714,1.0,0.0,1.0
ASIA,2016-02-26 03:00:00,2.3358809193049983,13.625825598100723,1.9094933473947353,2.2231988939763085,-0.42638757191026283,0.11268202532868951,-0.3137055465815733,0.5452400894314691,0.7749135363121051,0.6168261238166555,30,51,0,0,-1.6060510318641936,2.483430762233862,-0.2825460148650377,0.0,1.0,0.0
NY,2016-02-26 15:00:00,0.8138908633773897,12.563419707265167,1.9244657523681505,-1.1803725827591087,1.1105748889907607,1.9942634461364985,3.1048383351272593,0.05073401210124344,0.6136123255578932,-0.15498340535858665,73,27,1,0,-30.41904208763942,-10.429385858619444,-16.513194276147185,0.0,0.0,0.0
ASIA,2016-02-29 03:00:00,0.3984048017879172,0.3984048017879172,-0.21048490810496467,-2.754252302829465,-0.6088897098928818,3.1526571046173824,2.5437673947245005,0.2624992357210046,0.16159894869180075,-0.1659099566505124,48,126,0,0,5.812990959674045,8.105692363023856,7.058631879604373,1.0,1.0,1.0
NY,2016-02-29 15:00:00,3.390894441320251,3.390894441320251,-0.38577676123508653,-2.080210051856333,-3.7766712025553373,5.471104493176584,1.6944332906212467,0.06957718086874,0.17744536893640353,-0.18685068688180184,29,76,0,0,1.2156515496511233,-2.84078572655305,5.566404464191603,1.0,0.0,1.0
ASIA,2016-03-01 03:00:00,0.37284357858577677,17.933597324701573,0.6927081891210136,0.15597072087421063,0.3198646105352369,0.21687285771156614,0.536737468246803,-0.035090416637174715,0.03510254941723413,-0.11373407476658524,71,43,1,0,5.361067880994902,10.908283952302389,6.4407273848062845,1.0,1.0,1.0
NY,2016-03-01 15:00:00,5.780863135752409,19.572196398436756,3.3727928711057995,0.638604726730571,-2.40807026464661,5.142258409021839,2.7341881443752287,0.08208933306783218,0.28538792031873184,-0.4398837859834521,60,26,0,0,-20.222754668917037,-2.7690167612035896,-18.52561536366334,0.0,0.0,0.0
ASIA,2016-03-02 03:00:00,-0.9098151764655747,-8.3338420921911,-0.8415293044690886,-0.6665463557658511,0.06828587199648617,-0.24326882069972372,-0.17498294870323755,-0.580980610352589,-0.6276578668263004,-0.7728622067508415,51,35,0,0,-5.846113945530885,-4.680909104153683,-11.35070233410665,0.0,0.0,0.0
NY,2016-03-02 15:00:00,4.7803960944167265,-5.278036789663924,0.855907582665803,0.8470462778250143,-3.9244885117509236,3.9333498165917122,0.008861304840788686,0.0809966346760848,-0.17470228974453234,-0.25601983680775997,75,50,0,0,14.17009363592723,1.2953271190734306,15.720560945121901,1.0,1.0,1.0
ASIA,2016-03-03 03:00:00,-1.5321385451324794,7.831347368111403,-1.517831480037952,-1.5139740533330104,0.014307065094527387,-0.018164491799469037,-0.00385742670494165,-0.3823952673126557,-0.36631848179574367,-0.3817774079606499,68,57,0,0,-1.541276854093083,-0.5819106489941448,-0.23590972256540646,0.0,0.0,0.0
NY,2016-03-03 15:00:00,7.567149895638795,17.558000146996896,3.130146832922291,3.195124358155165,-4.437003062716504,4.37202553748363,-0.06497752523287388,0.18207698535296968,0.41421863669099473,0.2922333330369309,96,120,0,0,17.195291608351464,-4.936712752074836,10.224727160664903,1.0,0.0,1.0
